,x,y
4000,-1.137934594580075,1.7489808617412406
4001,-0.6736679497863168,0.7931636712534382
4002,0.04564484688747515,1.2212913024750989
4003,1.3364646009696706,-1.5773850197750727
4004,-0.8048190788188274,-1.2099840563318065
4005,0.9224308362143038,0.16791328031613756
4006,-0.10552557204598527,-1.5177630210992632
4007,0.1597537756272958,0.7352262538164349
4008,-0.8384970151296322,-0.15212201551242865
4009,-1.1670541701763326,-0.05964421921965244
4010,-0.7491163656274545,0.22914662351986184
4011,0.04527052097724492,0.27068118751533704
4012,1.0992842907736535,0.7701096717824469
4013,-0.02426597999264164,1.1778783750708788
4014,1.0328898585804551,0.3061603575556875
4015,2.0176480496680003,0.2905200103854379
4016,1.1737731788920858,-0.5051524483421193
4017,-1.2999895796315402,-0.6500527274983187
4018,-2.330068331838965,0.4854882833440835
4019,-0.009108518767490529,-0.2315994939228023
4020,-1.7708351056625569,-0.045278897998795635
4021,-0.025021765457122445,0.2621859554439504
4022,0.5083089127612473,0.3462491048132065
4023,-0.2396774440117961,1.2271327103274066
4024,0.4692231995349055,-0.7985594406427642
4025,0.7820149925732317,0.6903182461650728
4026,1.774089450575384,-0.13570174341119434
4027,-0.6523094716784915,1.8391673083171407
4028,1.033030862002903,-0.6291668525998885
4029,-0.3305467901877158,1.7138751456826422
4030,-0.4436251844895669,0.03818036699265458
4031,1.4825480829428423,-0.4803570932297376
4032,1.768201791438115,0.4986453277674396
4033,-1.1459513723223802,-0.28975954343662963
4034,-0.2697058717385464,-0.3271035962593219
4035,2.495776287159458,-0.6777863457860427
4036,0.16026052851968284,-1.9509207250821567
4037,-0.11846091570872948,1.2355417504781059
4038,0.9333436250026902,-0.37242741247805455
4039,-0.335318177284962,-1.0394981558687264
4040,-2.265104099586704,0.17643740784046294
4041,-0.4916292728666317,0.23867924933919155
4042,1.2053780198455175,-0.5124812028546896
4043,0.05392465269868159,-1.278740706652066
4044,-1.3276547175450235,1.6970889618802978
4045,1.5281870846434757,-0.587837543550531
4046,0.38207864075753584,-0.5590241176393956
4047,-0.3205622746451853,0.7964512832900971
4048,0.9692077703235598,0.4554341217744271
4049,0.8431681125524056,-1.0515213168617206
4050,-1.4086027254710785,-0.09750369862189054
4051,-0.4579940496623789,0.7924973818462604
4052,-0.21346508917919896,-0.0032238321130387184
4053,1.1907482200316226,-0.3645160793703093
4054,0.8613468984652229,-0.08900359965993895
4055,0.9834623190318112,-0.5989039698863097
4056,1.7358092354758587,-0.9215351858111324
4057,0.1574774876595998,0.16508292173922348
4058,1.0004733178568976,1.6215418150571397
4059,1.7488432701635817,-0.6658751812711968
4060,1.4755046988075144,-0.8773924039510341
4061,0.03655952228944288,-1.0260433897724586
4062,-0.8189227705976426,1.5423543155746018
4063,-1.5187863716126615,-0.4979910556364377
4064,0.34519803538365657,-1.3889272233492571
4065,-0.4757579295586451,-0.8480746421774553
4066,-0.8585137342872555,0.4956476054954365
4067,-0.7549016997847345,1.0937384776284864
4068,-1.6247765033059205,-0.39101372793480016
4069,-0.25624237925908305,-0.20414892836302934
4070,-0.7857614811422725,-0.12123022067303622
4071,0.7604468120002981,-0.02067843024720737
4072,1.2686362698062814,-0.018806384753040684
4073,-0.8482117468754269,-0.16854417973164498
4074,-2.067352776717716,-0.01933634788295136
4075,1.315556194210731,0.03775972302513377
4076,1.1046973605851345,0.14462903568981827
4077,-1.4004490281147761,1.34371389026611
4078,-0.8313491740605592,-1.1504930225769552
4079,-1.8425576970168087,-0.14179855178879933
4080,0.34907008871724704,-0.3829047482648337
4081,0.14759060797904222,1.1121361212212109
4082,-0.5850167539832379,-0.22938820475795524
4083,-0.4607076457214233,-1.1009347219606622
4084,-0.10396785804754924,-0.5821772402741954
4085,-0.7160819438124876,0.21560417884149227
4086,-0.6169877013835601,-1.17045852890516
4087,0.2685640910031214,1.4726923123611737
4088,1.1832821975410006,-0.3816372682810156
4089,0.8225303558382158,1.1285555791237634
4090,-2.380646253738305,0.04278500316445537
4091,1.1217188487366907,0.464984306141627
4092,-0.8035966304919514,-0.990956874048144
4093,1.672685396592202,-0.19147649853799847
4094,-0.4549750764542293,-1.389068480603939
4095,-0.2876230992417704,1.2811262252205031
4096,-0.3884323355028921,1.0769890882475164
4097,0.3765573420156011,2.433294739983131
4098,-1.6925936187419282,2.0982356955806587
4099,-0.8987561322240588,0.058201574627013385
4100,0.904894291499934,-0.3184673064593693
4101,1.0917394834673817,0.939533327951366
4102,-0.3393338901766251,-0.23427387534971136
4103,-1.096276295734652,0.3189202198801825
4104,-0.8039774762060071,0.39868717445026414
4105,-0.4955898250659551,-0.5949599192841726
4106,-1.1549840690169062,-0.5862361123649934
4107,0.6070541337802716,-1.9318335433650569
4108,2.248025694218861,0.049752350727934436
4109,-0.534563819978195,-0.5045165954323299
4110,0.3412292161601643,0.992353066248622
4111,2.50670732569187,-0.23752734592548885
4112,0.1430307841169514,-0.5828324638568887
4113,0.2734686398581029,2.006861085317623
4114,0.07475797965914223,0.6438823354814703
4115,-0.6741343035203935,0.5583713993127187
4116,-0.7074874857630762,1.6614540400499451
4117,-0.15472083628664626,-1.074085731583286
4118,-0.2283362910768241,-2.1248401028472768
4119,0.5432903799344369,0.3212035562288204
4120,-1.065681539138092,-0.3842562946490433
4121,2.0237578187144147,-1.3847716865994355
4122,0.3794657776311161,-2.2876734346609893
4123,0.7067149179242276,0.4897337637456881
4124,-0.08661456833768327,0.5320247115097096
4125,0.18177608520708213,1.7290979017699903
4126,-0.12293885595625023,-0.14261741961208166
4127,1.003494946286145,1.7352579837590247
4128,-0.27780292674236784,-0.08036498447164359
4129,0.9318692242485376,1.0160598749785354
4130,0.25462169639223475,-0.2826834916983271
4131,1.1769250651979415,1.7384376682575648
4132,-0.4431744009691311,0.8658328885519398
4133,-1.0388592656043385,0.9418621514806458
4134,1.1495679745481626,1.2884579614976617
4135,-0.7382472151874641,0.5880718303777178
4136,-0.3113954432245693,-2.06504450040801
4137,0.9352399458615724,-1.2823397179557754
4138,-0.4220845416699989,-0.7654073213585657
4139,0.4686404586134923,0.6861096991525498
4140,0.13781410712286726,-1.8848663727944328
4141,-0.5387180737913834,-0.2714763201103872
4142,0.14214133382804864,-1.0694630507164784
4143,0.1633128893165917,-0.38420707654918895
4144,0.7075630883867754,1.1776553032457897
4145,0.38308589488984707,0.061378565802812715
4146,2.608137352824386,-0.19674593382149125
4147,-1.7296495255868414,1.7458970673285572
4148,1.0750635169665,1.4008740139728242
4149,-0.0022992311665303703,-1.2805464634075243
4150,-0.07801496249697208,1.3258074693100377
4151,-1.101838188255939,0.033098578672344316
4152,0.7544051050757098,-0.2511697336362026
4153,0.03851861691749614,-0.6588556980227245
4154,1.8705380030292416,0.4874396512916309
4155,-1.1678094422158796,-1.254458803478145
4156,0.9936009541748236,-1.0779163399448852
4157,0.23386993442193804,-0.4042193628395091
4158,-1.3993919917489304,0.024384101726188483
4159,0.01984660322477045,-0.9028056487479884
4160,-0.235407298428624,0.006874801513932675
4161,0.6524602052156435,1.8911294951920883
4162,1.0152635759274051,-1.3215197202521032
4163,0.3545235494749325,1.0570928253574632
4164,-0.5452640222918148,-0.022736717726386253
4165,1.3021608963945652,-0.5233875403660182
4166,-0.5260680152779339,-2.104288760481934
4167,-0.058489391906528264,-0.15576521452637412
4168,-0.9131142314875916,1.5923754935239116
4169,-0.6123320374208714,-0.5926130833133164
4170,0.09899806915778807,-0.4291634732875154
4171,-0.9471555934263084,-0.5841290668905991
